-57.005   0.0774224   0.2330240   0.3142964   0.3227563   0.3116650   0.2886572   0.2654371   0.2399761   0.2180586   0.1933348   0.1673578   0.1451640   0.1256636   0.0956351   0.0735970   0.0495933   0.0295061   0.0054186  
-56.875   0.0773263   0.2340762   0.3168051   0.3258556   0.3149242   0.2919823   0.2681861   0.2423452   0.2202844   0.1953274   0.1690430   0.1465429   0.1269865   0.0965649   0.0743837   0.0501081   0.0298680   0.0054376  
-56.745   0.0772108   0.2350948   0.3192861   0.3289368   0.3181826   0.2953238   0.2709325   0.2447088   0.2225047   0.1973232   0.1707245   0.1479198   0.1283105   0.0974911   0.0751753   0.0506261   0.0302296   0.0054568  
-56.615   0.0770768   0.2360811   0.3217403   0.3320009   0.3214402   0.2986795   0.2736771   0.2470688   0.2247214   0.1993229   0.1724033   0.1492952   0.1296359   0.0984137   0.0759716   0.0511465   0.0305915   0.0054757  
-56.485   0.0769254   0.2370360   0.3241684   0.3350495   0.3246971   0.3020474   0.2764204   0.2494270   0.2269362   0.2013269   0.1740803   0.1506693   0.1309628   0.0993329   0.0767723   0.0516687   0.0309541   0.0054941  
-56.355   0.0767582   0.2379609   0.3265708   0.3380831   0.3279532   0.3054252   0.2791631   0.2517836   0.2291504   0.2033351   0.1757569   0.1520431   0.1322919   0.1002487   0.0775769   0.0521915   0.0313171   0.0055119  
-56.225   0.0765764   0.2388565   0.3289476   0.3411029   0.3312085   0.3088108   0.2819054   0.2541400   0.2313650   0.2053476   0.1774338   0.1534167   0.1336232   0.1011615   0.0783850   0.0527141   0.0316810   0.0055289  
-56.095   0.0763812   0.2397234   0.3312988   0.3441097   0.3344627   0.3122021   0.2846476   0.2564967   0.2335806   0.2073643   0.1791119   0.1547903   0.1349566   0.1020716   0.0791963   0.0532362   0.0320457   0.0055451  
-55.965   0.0761742   0.2405616   0.3336237   0.3471043   0.3377155   0.3155966   0.2873895   0.2588545   0.2357977   0.2093851   0.1807913   0.1561638   0.1362918   0.1029793   0.0800100   0.0537572   0.0324114   0.0055605  
-55.835   0.0759574   0.2413719   0.3359216   0.3500868   0.3409663   0.3189920   0.2901311   0.2612126   0.2380159   0.2114090   0.1824730   0.1575379   0.1376287   0.1038852   0.0808259   0.0542764   0.0327775   0.0055754  
-55.705   0.0757326   0.2421540   0.3381914   0.3530574   0.3442143   0.3223853   0.2928717   0.2635715   0.2402348   0.2134354   0.1841571   0.1589123   0.1389665   0.1047899   0.0816430   0.0547936   0.0331437   0.0055900  
-55.575   0.0755017   0.2429076   0.3404318   0.3560165   0.3474587   0.3257736   0.2956107   0.2659311   0.2424534   0.2154636   0.1858432   0.1602871   0.1403043   0.1056939   0.0824609   0.0553088   0.0335098   0.0056048  
-55.445   0.0752673   0.2436330   0.3426417   0.3589634   0.3506982   0.3291537   0.2983473   0.2682901   0.2446708   0.2174920   0.1875318   0.1616627   0.1416414   0.1065982   0.0832788   0.0558214   0.0338748   0.0056202  
-55.315   0.0750316   0.2443301   0.3448196   0.3618980   0.3539318   0.3325222   0.3010806   0.2706484   0.2468855   0.2195197   0.1892225   0.1630393   0.1429767   0.1075034   0.0840958   0.0563316   0.0342382   0.0056368  
-55.185   0.0747968   0.2449985   0.3469644   0.3648202   0.3571582   0.3358756   0.3038097   0.2730059   0.2490964   0.2215455   0.1909148   0.1644167   0.1443088   0.1084103   0.0849112   0.0568395   0.0345994   0.0056551  
-55.055   0.0745658   0.2456389   0.3490752   0.3677292   0.3603762   0.3392104   0.3065338   0.2753612   0.2513023   0.2235676   0.1926086   0.1657959   0.1456371   0.1093198   0.0857241   0.0573448   0.0349573   0.0056757  
-54.925   0.0743408   0.2462515   0.3511512   0.3706250   0.3635845   0.3425229   0.3092521   0.2777143   0.2535019   0.2255851   0.1943036   0.1671768   0.1469601   0.1102326   0.0865337   0.0578478   0.0353112   0.0056993  
-54.795   0.0741238   0.2468369   0.3531919   0.3735076   0.3667819   0.3458098   0.3119639   0.2800650   0.2556945   0.2275966   0.1959992   0.1685599   0.1482769   0.1111492   0.0873393   0.0583484   0.0356606   0.0057264  
-54.665   0.0739166   0.2473956   0.3551974   0.3763770   0.3699676   0.3490680   0.3146688   0.2824134   0.2578795   0.2296014   0.1976949   0.1699455   0.1495865   0.1120704   0.0881399   0.0588470   0.0360048   0.0057574  
-54.535   0.0737215   0.2479293   0.3571679   0.3792332   0.3731407   0.3522947   0.3173664   0.2847589   0.2600566   0.2315980   0.1993909   0.1713345   0.1508885   0.1129965   0.0889351   0.0593433   0.0363428   0.0057930  
-54.405   0.0735397   0.2484388   0.3591040   0.3820768   0.3763006   0.3554872   0.3200566   0.2871021   0.2622258   0.2335862   0.2010868   0.1727272   0.1521822   0.1139278   0.0897240   0.0598377   0.0366744   0.0058334  
-54.275   0.0733720   0.2489254   0.3610066   0.3849084   0.3794469   0.3586437   0.3227397   0.2894440   0.2643876   0.2355655   0.2027822   0.1741238   0.1534671   0.1148646   0.0905061   0.0603302   0.0369994   0.0058789  
-54.145   0.0732198   0.2493912   0.3628766   0.3877286   0.3825794   0.3617624   0.3254157   0.2917843   0.2665425   0.2375352   0.2044774   0.1755254   0.1547433   0.1158069   0.0912811   0.0608207   0.0373171   0.0059296  
